asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE,distance_meter,speed_filled,meter_filled,load_filled,rpm_filled,avrg_speed,distance_speed,distance_cum,delay,fuel,filled_speed,filled_meter,filled_load,filled_rpm
487,2017-10-03 14:57:07,95.0,50081.0,nan,nan,3198015.0,nan,nan,97.0,95.0,3304344.0,2210.0,2210.0,77.66666666666667,52.77777777777778,7953.611111111107,2.0,17.0,False,True,True,True
487,2017-10-03 14:57:08,94.0,49496.0,nan,nan,3198024.0,3304469.0,nan,125.0,94.0,3304469.0,2210.0,2210.0,77.89473684210526,26.11111111111111,7979.722222222218,1.0,9.0,False,False,True,True
487,2017-10-03 14:57:09,93.0,49215.0,2147.0,nan,3198032.0,nan,nan,125.0,93.0,3304469.0,2210.0,2147.0,78.1038961038961,25.833333333333332,8005.555555555551,1.0,8.0,False,True,True,False
487,2017-10-03 14:57:10,nan,49060.0,nan,nan,3198041.0,nan,nan,125.0,93.0,3304469.0,2147.0,2147.0,78.2948717948718,25.833333333333332,8031.388888888884,1.0,9.0,True,True,True,True
487,2017-10-03 14:57:12,94.0,49076.0,nan,nan,3198055.0,nan,nan,125.0,94.0,3304469.0,2147.0,2147.0,78.2948717948718,52.22222222222222,8083.611111111107,2.0,14.0,False,True,True,True
487,2017-10-03 14:57:13,93.0,49259.0,nan,nan,3198062.0,3304593.0,nan,124.0,93.0,3304593.0,2147.0,2147.0,78.49367088607595,25.833333333333332,8109.44444444444,1.0,7.0,False,False,True,True
487,2017-10-03 14:57:14,nan,49488.0,2188.0,nan,3198069.0,nan,nan,124.0,93.0,3304593.0,2147.0,2188.0,78.675,25.833333333333332,8135.277777777773,1.0,7.0,True,True,True,False
487,2017-10-03 14:57:16,92.0,49456.0,nan,nan,3198083.0,nan,nan,124.0,92.0,3304593.0,2188.0,2188.0,78.675,51.111111111111114,8186.388888888884,2.0,14.0,False,True,True,True
487,2017-10-03 14:57:17,93.0,49455.0,nan,nan,3198090.0,nan,nan,124.0,93.0,3304593.0,2188.0,2188.0,78.8395061728395,25.833333333333332,8212.222222222217,1.0,7.0,False,True,True,True
487,2017-10-03 14:57:18,92.0,49204.0,nan,nan,3198097.0,3304718.0,nan,125.0,92.0,3304718.0,2188.0,2188.0,79.01219512195122,25.555555555555557,8237.777777777772,1.0,7.0,False,False,True,True
487,2017-10-03 14:57:19,nan,49014.0,2147.0,nan,3198104.0,nan,nan,125.0,92.0,3304718.0,2188.0,2147.0,79.16867469879519,25.555555555555557,8263.333333333327,1.0,7.0,True,True,True,False
487,2017-10-03 14:57:21,nan,48678.0,nan,nan,3198118.0,nan,nan,125.0,92.0,3304718.0,2147.0,2147.0,79.16867469879519,51.111111111111114,8314.444444444438,2.0,14.0,True,True,True,True
487,2017-10-03 14:57:22,91.0,48684.0,nan,nan,3198125.0,nan,nan,125.0,91.0,3304718.0,2147.0,2147.0,79.16867469879519,25.27777777777778,8339.722222222215,1.0,7.0,False,True,True,True
487,2017-10-03 14:57:24,nan,48354.0,2129.0,nan,3198139.0,3304816.0,nan,98.0,91.0,3304816.0,2147.0,2129.0,79.30952380952381,50.55555555555556,8390.27777777777,2.0,14.0,True,False,True,False
487,2017-10-03 14:57:26,nan,48326.0,nan,59.0,3198153.0,3304912.0,nan,96.0,91.0,3304912.0,59.0,59.0,79.30952380952381,50.55555555555556,8440.833333333325,2.0,14.0,True,False,False,True
487,2017-10-03 14:57:28,90.0,48359.0,nan,nan,3198160.0,nan,nan,96.0,90.0,3304912.0,59.0,59.0,79.30952380952381,50.0,8490.833333333325,2.0,7.0,False,True,True,True
487,2017-10-03 14:57:30,nan,48039.0,2119.0,nan,3198174.0,3305008.0,nan,96.0,90.0,3305008.0,59.0,2119.0,79.43529411764706,50.0,8540.833333333325,2.0,14.0,True,False,True,False
487,2017-10-03 14:57:31,nan,48075.0,nan,nan,3198180.0,nan,nan,96.0,90.0,3305008.0,2119.0,2119.0,79.43529411764706,25.0,8565.833333333325,1.0,6.0,True,True,True,True
487,2017-10-03 14:57:32,92.0,48108.0,nan,nan,3198185.0,nan,nan,96.0,92.0,3305008.0,2119.0,2119.0,79.43529411764706,25.555555555555557,8591.38888888888,1.0,5.0,False,True,True,True
487,2017-10-03 14:57:34,nan,48292.0,2143.0,nan,3198196.0,3305104.0,nan,96.0,92.0,3305104.0,2119.0,2143.0,79.5813953488372,51.111111111111114,8642.49999999999,2.0,11.0,True,False,True,False
487,2017-10-03 14:57:36,nan,48713.0,nan,nan,3198207.0,nan,nan,96.0,92.0,3305104.0,2143.0,2143.0,79.5813953488372,51.111111111111114,8693.611111111102,2.0,11.0,True,True,True,True
487,2017-10-03 14:57:38,nan,48663.0,nan,nan,3198218.0,3305202.0,nan,98.0,92.0,3305202.0,2143.0,2143.0,79.5813953488372,51.111111111111114,8744.722222222214,2.0,11.0,True,False,True,True
487,2017-10-03 14:57:39,93.0,48945.0,2155.0,nan,3198224.0,nan,nan,98.0,93.0,3305202.0,2143.0,2155.0,79.5813953488372,25.833333333333332,8770.555555555547,1.0,6.0,False,True,True,False
487,2017-10-03 14:57:40,nan,49017.0,nan,nan,3198230.0,nan,nan,98.0,93.0,3305202.0,2155.0,2155.0,79.73563218390805,25.833333333333332,8796.388888888881,1.0,6.0,True,True,True,True
487,2017-10-03 14:57:42,91.0,48438.0,nan,nan,3198239.0,3305300.0,nan,98.0,91.0,3305300.0,2155.0,2155.0,79.73563218390805,50.55555555555556,8846.944444444436,2.0,9.0,False,False,True,True
487,2017-10-03 14:57:44,89.0,47423.0,2048.0,nan,3198249.0,nan,nan,98.0,89.0,3305300.0,2155.0,2048.0,79.86363636363636,49.44444444444444,8896.388888888881,2.0,10.0,False,True,True,False
487,2017-10-03 14:57:45,86.0,46769.0,nan,nan,3198254.0,nan,nan,98.0,86.0,3305300.0,2048.0,2048.0,79.96629213483146,23.88888888888889,8920.27777777777,1.0,5.0,False,True,True,True
487,2017-10-03 14:57:47,88.0,46260.0,nan,nan,3198263.0,3305395.0,nan,95.0,88.0,3305395.0,2048.0,2048.0,80.03333333333333,48.888888888888886,8969.166666666659,2.0,9.0,False,False,True,True
487,2017-10-03 14:57:48,nan,46555.0,nan,nan,3198268.0,nan,nan,95.0,88.0,3305395.0,2048.0,2048.0,80.12087912087912,24.444444444444443,8993.611111111104,1.0,5.0,True,True,True,True
487,2017-10-03 14:57:49,89.0,46819.0,2073.0,nan,3198273.0,nan,nan,95.0,89.0,3305395.0,2048.0,2073.0,80.12087912087912,24.72222222222222,9018.333333333327,1.0,5.0,False,True,True,False
487,2017-10-03 14:57:50,nan,47190.0,nan,nan,3198278.0,3305488.0,nan,93.0,89.0,3305488.0,2073.0,2073.0,80.21739130434783,24.72222222222222,9043.05555555555,1.0,5.0,True,False,True,True
487,2017-10-03 14:57:52,91.0,47795.0,nan,nan,3198290.0,nan,nan,93.0,91.0,3305488.0,2073.0,2073.0,80.21739130434783,50.55555555555556,9093.611111111104,2.0,12.0,False,True,True,True
487,2017-10-03 14:57:54,nan,48157.0,2129.0,nan,3198303.0,3305583.0,nan,95.0,91.0,3305583.0,2073.0,2129.0,80.33333333333333,50.55555555555556,9144.166666666659,2.0,13.0,True,False,True,False
487,2017-10-03 14:57:56,92.0,48681.0,nan,66.0,3198316.0,nan,nan,95.0,92.0,3305583.0,66.0,66.0,80.33333333333333,51.111111111111114,9195.27777777777,2.0,13.0,False,True,False,True
487,2017-10-03 14:57:57,93.0,48893.0,nan,nan,3198322.0,nan,nan,95.0,93.0,3305583.0,66.0,66.0,80.45744680851064,25.833333333333332,9221.111111111104,1.0,6.0,False,True,True,True
487,2017-10-03 14:57:59,94.0,49788.0,2215.0,nan,3198335.0,3305680.0,nan,97.0,94.0,3305680.0,66.0,2215.0,80.58947368421053,52.22222222222222,9273.333333333327,2.0,13.0,False,False,True,False
487,2017-10-03 14:58:00,nan,50041.0,nan,nan,3198341.0,nan,nan,97.0,94.0,3305680.0,2215.0,2215.0,80.72916666666667,26.11111111111111,9299.444444444438,1.0,6.0,True,True,True,True
487,2017-10-03 14:58:02,95.0,50805.0,nan,nan,3198355.0,3305780.0,nan,100.0,95.0,3305780.0,2215.0,2215.0,80.72916666666667,52.77777777777778,9352.222222222215,2.0,14.0,False,False,True,True
487,2017-10-03 14:58:04,96.0,50973.0,2253.0,nan,3198368.0,nan,nan,100.0,96.0,3305780.0,2215.0,2253.0,80.87628865979381,53.333333333333336,9405.55555555555,2.0,13.0,False,True,True,False
487,2017-10-03 14:58:05,95.0,51109.0,nan,nan,3198375.0,nan,nan,100.0,95.0,3305780.0,2253.0,2253.0,81.03061224489795,26.38888888888889,9431.944444444438,1.0,7.0,False,True,True,True
487,2017-10-03 14:58:07,96.0,51197.0,nan,nan,3198389.0,3305881.0,nan,101.0,96.0,3305881.0,2253.0,2253.0,81.17171717171718,53.333333333333336,9485.277777777772,2.0,14.0,False,False,True,True
487,2017-10-03 14:58:09,nan,50694.0,2224.0,nan,3198403.0,nan,nan,101.0,96.0,3305881.0,2253.0,2224.0,81.32,53.333333333333336,9538.611111111106,2.0,14.0,True,True,True,False
487,2017-10-03 14:58:11,94.0,50100.0,nan,nan,3198415.0,3305985.0,nan,104.0,94.0,3305985.0,2224.0,2224.0,81.32,52.22222222222222,9590.833333333328,2.0,12.0,False,False,True,True
487,2017-10-03 14:58:12,nan,49976.0,nan,nan,3198421.0,nan,nan,104.0,94.0,3305985.0,2224.0,2224.0,81.44554455445545,26.11111111111111,9616.94444444444,1.0,6.0,True,True,True,True
487,2017-10-03 14:58:14,nan,49546.0,2180.0,nan,3198432.0,3306085.0,nan,100.0,94.0,3306085.0,2224.0,2180.0,81.44554455445545,52.22222222222222,9669.166666666662,2.0,11.0,True,False,True,False
487,2017-10-03 14:58:16,93.0,49208.0,nan,nan,3198438.0,nan,nan,100.0,93.0,3306085.0,2180.0,2180.0,81.44554455445545,51.666666666666664,9720.833333333328,2.0,6.0,False,True,True,True
487,2017-10-03 14:58:17,nan,48993.0,nan,nan,3198443.0,nan,nan,100.0,93.0,3306085.0,2180.0,2180.0,81.55882352941177,25.833333333333332,9746.666666666662,1.0,5.0,True,True,True,True
487,2017-10-03 14:58:18,nan,48885.0,nan,nan,3198449.0,3306184.0,nan,99.0,93.0,3306184.0,2180.0,2180.0,81.55882352941177,25.833333333333332,9772.499999999996,1.0,6.0,True,False,True,True
487,2017-10-03 14:58:20,92.0,48975.0,2160.0,nan,3198460.0,nan,nan,99.0,92.0,3306184.0,2180.0,2160.0,81.55882352941177,51.111111111111114,9823.611111111108,2.0,11.0,False,True,True,False
487,2017-10-03 14:58:22,93.0,49085.0,nan,nan,3198471.0,nan,nan,99.0,93.0,3306184.0,2160.0,2160.0,81.66019417475728,51.666666666666664,9875.277777777774,2.0,11.0,False,True,True,True
487,2017-10-03 14:58:23,nan,49164.0,nan,nan,3198476.0,3306306.0,nan,122.0,93.0,3306306.0,2160.0,2160.0,81.76923076923077,25.833333333333332,9901.111111111108,1.0,5.0,True,False,True,True
487,2017-10-03 14:58:24,nan,49321.0,2189.0,nan,3198482.0,nan,nan,122.0,93.0,3306306.0,2160.0,2189.0,81.76923076923077,25.833333333333332,9926.944444444442,1.0,6.0,True,True,True,False
487,2017-10-03 14:58:25,95.0,49863.0,nan,56.0,3198487.0,nan,nan,122.0,95.0,3306306.0,56.0,56.0,81.76923076923077,26.38888888888889,9953.33333333333,1.0,5.0,False,True,False,True
487,2017-10-03 14:58:27,nan,50498.0,nan,nan,3198498.0,3306406.0,nan,100.0,95.0,3306406.0,56.0,56.0,81.8952380952381,52.77777777777778,10006.111111111108,2.0,11.0,True,False,True,True
487,2017-10-03 14:58:28,nan,50648.0,nan,nan,3198504.0,nan,nan,100.0,95.0,3306406.0,56.0,56.0,81.8952380952381,26.38888888888889,10032.499999999996,1.0,6.0,True,True,True,True
487,2017-10-03 14:58:30,97.0,51354.0,2251.0,nan,3198514.0,nan,nan,100.0,97.0,3306406.0,56.0,2251.0,81.8952380952381,53.888888888888886,10086.388888888885,2.0,10.0,False,True,True,False
487,2017-10-03 14:58:32,98.0,51753.0,nan,nan,3198523.0,3306482.0,nan,76.0,98.0,3306482.0,2251.0,2251.0,82.0377358490566,54.44444444444444,10140.83333333333,2.0,9.0,False,False,True,True
487,2017-10-03 14:58:34,99.0,52618.0,2317.0,nan,3198531.0,3306586.0,nan,104.0,99.0,3306586.0,2251.0,2317.0,82.18691588785046,55.0,10195.83333333333,2.0,8.0,False,False,True,False
487,2017-10-03 14:58:36,nan,52739.0,nan,nan,3198539.0,nan,nan,104.0,99.0,3306586.0,2317.0,2317.0,82.3425925925926,55.0,10250.83333333333,2.0,8.0,True,True,True,True
487,2017-10-03 14:58:38,100.0,52792.0,nan,nan,3198546.0,3306690.0,nan,104.0,100.0,3306690.0,2317.0,2317.0,82.3425925925926,55.55555555555556,10306.388888888885,2.0,7.0,False,False,True,True
487,2017-10-03 14:58:39,99.0,52927.0,2326.0,nan,3198550.0,nan,nan,104.0,99.0,3306690.0,2317.0,2326.0,82.5045871559633,27.5,10333.888888888885,1.0,4.0,False,True,True,False
487,2017-10-03 14:58:41,98.0,52726.0,nan,nan,3198559.0,nan,nan,104.0,98.0,3306690.0,2326.0,2326.0,82.65454545454546,54.44444444444444,10388.33333333333,2.0,9.0,False,True,True,True
487,2017-10-03 14:58:43,nan,52573.0,nan,nan,3198565.0,3306822.0,nan,132.0,98.0,3306822.0,2326.0,2326.0,82.7927927927928,54.44444444444444,10442.777777777776,2.0,6.0,True,False,True,True
487,2017-10-03 14:58:44,nan,52543.0,nan,nan,3198570.0,nan,nan,132.0,98.0,3306822.0,2326.0,2326.0,82.7927927927928,27.22222222222222,10469.999999999998,1.0,5.0,True,True,True,True
487,2017-10-03 14:58:46,nan,52376.0,2306.0,nan,3198581.0,nan,nan,132.0,98.0,3306822.0,2326.0,2306.0,82.7927927927928,54.44444444444444,10524.444444444443,2.0,11.0,True,True,True,False
487,2017-10-03 14:58:47,nan,52342.0,nan,nan,3198591.0,nan,nan,132.0,98.0,3306822.0,2306.0,2306.0,82.7927927927928,27.22222222222222,10551.666666666666,1.0,10.0,True,True,True,True
487,2017-10-03 14:58:48,99.0,52502.0,nan,nan,nan,3306952.0,nan,130.0,99.0,3306952.0,2306.0,2306.0,82.7927927927928,27.5,10579.166666666666,1.0,10.0,False,False,True,True
487,2017-10-03 14:58:49,98.0,52268.0,nan,nan,3198596.0,nan,nan,130.0,98.0,3306952.0,2306.0,2306.0,82.9375,27.22222222222222,10606.388888888889,1.0,5.0,False,True,True,True
487,2017-10-03 14:58:50,99.0,52237.0,2305.0,nan,3198602.0,nan,nan,130.0,99.0,3306952.0,2306.0,2305.0,83.070796460177,27.5,10633.888888888889,1.0,6.0,False,True,True,False
487,2017-10-03 14:58:51,100.0,52288.0,nan,nan,3198607.0,3307030.0,nan,78.0,100.0,3307030.0,2305.0,2305.0,83.21052631578948,27.77777777777778,10661.666666666666,1.0,5.0,False,False,True,True
487,2017-10-03 14:58:53,nan,52516.0,nan,nan,3198618.0,nan,nan,78.0,100.0,3307030.0,2305.0,2305.0,83.35652173913043,55.55555555555556,10717.22222222222,2.0,11.0,True,True,True,True
487,2017-10-03 14:58:54,99.0,52468.0,nan,nan,3198624.0,nan,nan,78.0,99.0,3307030.0,2305.0,2305.0,83.35652173913043,27.5,10744.72222222222,1.0,6.0,False,True,True,True
487,2017-10-03 14:58:56,98.0,52393.0,2312.0,37.0,3198636.0,3307160.0,nan,130.0,98.0,3307160.0,37.0,2312.0,83.49137931034483,54.44444444444444,10799.166666666666,2.0,12.0,False,False,False,False
487,2017-10-03 14:58:58,nan,52520.0,nan,nan,3198647.0,nan,nan,130.0,98.0,3307160.0,2312.0,2312.0,83.61538461538461,54.44444444444444,10853.611111111111,2.0,11.0,True,True,True,True
487,2017-10-03 14:58:59,99.0,52345.0,nan,nan,3198653.0,nan,nan,130.0,99.0,3307160.0,2312.0,2312.0,83.61538461538461,27.5,10881.111111111111,1.0,6.0,False,True,True,True
487,2017-10-03 14:59:01,98.0,52457.0,nan,nan,3198665.0,3307290.0,nan,130.0,98.0,3307290.0,2312.0,2312.0,83.7457627118644,54.44444444444444,10935.555555555557,2.0,12.0,False,False,True,True
487,2017-10-03 14:59:03,100.0,52546.0,nan,nan,3198676.0,nan,nan,130.0,100.0,3307290.0,2312.0,2312.0,83.8655462184874,55.55555555555556,10991.111111111111,2.0,11.0,False,True,True,True
487,2017-10-03 14:59:04,99.0,52575.0,nan,nan,3198681.0,nan,nan,130.0,99.0,3307290.0,2312.0,2312.0,84.0,27.5,11018.611111111111,1.0,5.0,False,True,True,True
487,2017-10-03 14:59:06,nan,52715.0,2320.0,nan,3198692.0,3307394.0,nan,104.0,99.0,3307394.0,2312.0,2320.0,84.12396694214875,55.0,11073.611111111111,2.0,11.0,True,False,True,False
487,2017-10-03 14:59:08,nan,53075.0,nan,nan,3198703.0,3307472.0,nan,78.0,99.0,3307472.0,2320.0,2320.0,84.12396694214875,55.0,11128.611111111111,2.0,11.0,True,False,True,True
487,2017-10-03 14:59:09,100.0,53070.0,nan,nan,3198709.0,nan,nan,78.0,100.0,3307472.0,2320.0,2320.0,84.12396694214875,27.77777777777778,11156.388888888889,1.0,6.0,False,True,True,True
487,2017-10-03 14:59:11,99.0,52223.0,2326.0,nan,3198720.0,nan,nan,78.0,99.0,3307472.0,2320.0,2326.0,84.25409836065573,55.0,11211.388888888889,2.0,11.0,False,True,True,False
487,2017-10-03 14:59:12,100.0,52764.0,nan,nan,3198724.0,3307579.0,nan,107.0,100.0,3307579.0,2326.0,2326.0,84.3739837398374,27.77777777777778,11239.166666666666,1.0,4.0,False,False,True,True
487,2017-10-03 14:59:14,99.0,52825.0,nan,nan,3198733.0,nan,nan,107.0,99.0,3307579.0,2326.0,2326.0,84.5,55.0,11294.166666666666,2.0,9.0,False,True,True,True
487,2017-10-03 14:59:16,nan,52720.0,2318.0,nan,3198743.0,3307684.0,nan,105.0,99.0,3307684.0,2326.0,2318.0,84.616,55.0,11349.166666666666,2.0,10.0,True,False,True,False
487,2017-10-03 14:59:18,98.0,52653.0,nan,nan,3198752.0,nan,nan,105.0,98.0,3307684.0,2318.0,2318.0,84.616,54.44444444444444,11403.611111111111,2.0,9.0,False,True,True,True
487,2017-10-03 14:59:19,100.0,52891.0,nan,nan,3198756.0,nan,nan,105.0,100.0,3307684.0,2318.0,2318.0,84.72222222222223,27.77777777777778,11431.388888888889,1.0,4.0,False,True,True,True
487,2017-10-03 14:59:20,98.0,52558.0,2306.0,nan,nan,3307762.0,nan,78.0,98.0,3307762.0,2318.0,2306.0,84.84251968503936,27.22222222222222,11458.611111111111,1.0,4.0,False,False,True,False
487,2017-10-03 14:59:21,nan,52321.0,nan,nan,3198762.0,nan,nan,78.0,98.0,3307762.0,2306.0,2306.0,84.9453125,27.22222222222222,11485.833333333334,1.0,6.0,True,True,True,True
487,2017-10-03 14:59:22,99.0,52079.0,nan,nan,3198766.0,3307841.0,nan,79.0,99.0,3307841.0,2306.0,2306.0,84.9453125,27.5,11513.333333333334,1.0,4.0,False,False,True,True
487,2017-10-03 14:59:24,95.0,50951.0,nan,nan,3198774.0,nan,nan,79.0,95.0,3307841.0,2306.0,2306.0,85.05426356589147,52.77777777777778,11566.111111111111,2.0,8.0,False,True,True,True
487,2017-10-03 14:59:26,94.0,50350.0,2226.0,21.0,3198781.0,3307944.0,nan,103.0,94.0,3307944.0,21.0,2226.0,85.13076923076923,52.22222222222222,11618.333333333334,2.0,7.0,False,False,False,False
487,2017-10-03 14:59:28,95.0,50296.0,nan,nan,3198789.0,nan,nan,103.0,95.0,3307944.0,2226.0,2226.0,85.19847328244275,52.77777777777778,11671.111111111111,2.0,8.0,False,True,True,True
487,2017-10-03 14:59:29,96.0,50516.0,nan,nan,3198793.0,nan,nan,103.0,96.0,3307944.0,2226.0,2226.0,85.27272727272727,26.666666666666668,11697.777777777777,1.0,4.0,False,True,True,True
487,2017-10-03 14:59:31,nan,50983.0,2252.0,nan,3198801.0,3308070.0,nan,126.0,96.0,3308070.0,2226.0,2252.0,85.35338345864662,53.333333333333336,11751.111111111111,2.0,8.0,True,False,True,False
487,2017-10-03 14:59:32,95.0,50917.0,nan,nan,3198804.0,nan,nan,126.0,95.0,3308070.0,2252.0,2252.0,85.35338345864662,26.38888888888889,11777.5,1.0,3.0,False,True,True,True
487,2017-10-03 14:59:34,97.0,51428.0,nan,nan,3198811.0,nan,nan,126.0,97.0,3308070.0,2252.0,2252.0,85.42537313432835,53.888888888888886,11831.388888888889,2.0,7.0,False,True,True,True
487,2017-10-03 14:59:36,95.0,51120.0,2250.0,nan,3198818.0,3308174.0,nan,104.0,95.0,3308174.0,2252.0,2250.0,85.5111111111111,52.77777777777778,11884.166666666666,2.0,7.0,False,False,True,False
487,2017-10-03 14:59:38,94.0,50370.0,nan,nan,3198825.0,nan,nan,104.0,94.0,3308174.0,2250.0,2250.0,85.58088235294117,52.22222222222222,11936.388888888889,2.0,7.0,False,True,True,True
487,2017-10-03 14:59:39,nan,50066.0,nan,nan,3198828.0,3308277.0,nan,103.0,94.0,3308277.0,2250.0,2250.0,85.64233576642336,26.11111111111111,11962.5,1.0,3.0,True,False,True,True
487,2017-10-03 14:59:41,95.0,49828.0,2207.0,nan,3198835.0,nan,nan,103.0,95.0,3308277.0,2250.0,2207.0,85.64233576642336,52.77777777777778,12015.277777777777,2.0,7.0,False,True,True,False
487,2017-10-03 14:59:43,94.0,50482.0,nan,nan,3198845.0,3308377.0,nan,100.0,94.0,3308377.0,2207.0,2207.0,85.71014492753623,52.22222222222222,12067.5,2.0,10.0,False,False,True,True
487,2017-10-03 14:59:44,95.0,50330.0,nan,nan,3198851.0,nan,nan,100.0,95.0,3308377.0,2207.0,2207.0,85.76978417266187,26.38888888888889,12093.888888888889,1.0,6.0,False,True,True,True
487,2017-10-03 14:59:46,96.0,50683.0,2236.0,nan,3198861.0,nan,nan,100.0,96.0,3308377.0,2207.0,2236.0,85.83571428571429,53.333333333333336,12147.222222222223,2.0,10.0,False,True,True,False
487,2017-10-03 14:59:47,nan,50704.0,nan,nan,3198866.0,3308477.0,nan,100.0,96.0,3308477.0,2236.0,2236.0,85.90780141843972,26.666666666666668,12173.888888888889,1.0,5.0,True,False,True,True
487,2017-10-03 14:59:49,95.0,50705.0,nan,nan,3198878.0,nan,nan,100.0,95.0,3308477.0,2236.0,2236.0,85.90780141843972,52.77777777777778,12226.666666666666,2.0,12.0,False,True,True,True
487,2017-10-03 14:59:51,nan,50276.0,2218.0,nan,3198888.0,nan,nan,100.0,95.0,3308477.0,2236.0,2218.0,85.97183098591549,52.77777777777778,12279.444444444443,2.0,10.0,True,True,True,False
487,2017-10-03 14:59:52,nan,50438.0,nan,nan,3198892.0,3308603.0,nan,126.0,95.0,3308603.0,2218.0,2218.0,85.97183098591549,26.38888888888889,12305.833333333332,1.0,4.0,True,False,True,True
487,2017-10-03 14:59:53,nan,50202.0,nan,nan,3198897.0,nan,nan,126.0,95.0,3308603.0,2218.0,2218.0,85.97183098591549,26.38888888888889,12332.22222222222,1.0,5.0,True,True,True,True
487,2017-10-03 14:59:54,94.0,50178.0,nan,nan,3198902.0,nan,nan,126.0,94.0,3308603.0,2218.0,2218.0,85.97183098591549,26.11111111111111,12358.333333333332,1.0,5.0,False,True,True,True
487,2017-10-03 14:59:55,nan,50316.0,2213.0,28.0,3198907.0,3308678.0,nan,75.0,94.0,3308678.0,28.0,2213.0,86.02797202797203,26.11111111111111,12384.444444444443,1.0,5.0,True,False,False,False
487,2017-10-03 14:59:57,nan,50115.0,nan,nan,3198913.0,nan,nan,75.0,94.0,3308678.0,2213.0,2213.0,86.02797202797203,52.22222222222222,12436.666666666666,2.0,6.0,True,True,True,True
487,2017-10-03 14:59:59,95.0,50264.0,nan,nan,3198922.0,3308778.0,nan,100.0,95.0,3308778.0,2213.0,2213.0,86.02797202797203,52.77777777777778,12489.444444444443,2.0,9.0,False,False,True,True
487,2017-10-03 15:00:01,nan,50015.0,2206.0,nan,3198932.0,nan,nan,100.0,95.0,3308778.0,2213.0,2206.0,86.09027777777777,52.77777777777778,12542.22222222222,2.0,10.0,True,True,True,False
487,2017-10-03 15:00:02,nan,50053.0,nan,nan,3198937.0,nan,nan,100.0,95.0,3308778.0,2206.0,2206.0,86.09027777777777,26.38888888888889,12568.61111111111,1.0,5.0,True,True,True,True
487,2017-10-03 15:00:04,nan,50277.0,nan,nan,3198947.0,3308878.0,nan,100.0,95.0,3308878.0,2206.0,2206.0,86.09027777777777,52.77777777777778,12621.388888888887,2.0,10.0,True,False,True,True
487,2017-10-03 15:00:06,94.0,50338.0,2218.0,nan,3198957.0,nan,nan,100.0,94.0,3308878.0,2206.0,2218.0,86.09027777777777,52.22222222222222,12673.61111111111,2.0,10.0,False,True,True,False
487,2017-10-03 15:00:08,95.0,50073.0,nan,nan,3198968.0,3308978.0,nan,100.0,95.0,3308978.0,2218.0,2218.0,86.1448275862069,52.77777777777778,12726.388888888887,2.0,11.0,False,False,True,True
487,2017-10-03 15:00:09,nan,50137.0,nan,nan,3198973.0,nan,nan,100.0,95.0,3308978.0,2218.0,2218.0,86.20547945205479,26.38888888888889,12752.777777777776,1.0,5.0,True,True,True,True
487,2017-10-03 15:00:11,92.0,49763.0,2198.0,nan,3198983.0,3309053.0,nan,75.0,92.0,3309053.0,2218.0,2198.0,86.20547945205479,51.111111111111114,12803.888888888887,2.0,10.0,False,False,True,False
487,2017-10-03 15:00:12,94.0,49492.0,nan,nan,3198985.0,nan,nan,75.0,94.0,3309053.0,2198.0,2198.0,86.24489795918367,26.11111111111111,12829.999999999998,1.0,2.0,False,True,True,True
487,2017-10-03 15:00:14,nan,49536.0,nan,nan,3198989.0,3309153.0,nan,100.0,94.0,3309153.0,2198.0,2198.0,86.29729729729729,52.22222222222222,12882.22222222222,2.0,4.0,True,False,True,True
487,2017-10-03 15:00:16,95.0,50168.0,2211.0,nan,3198993.0,nan,nan,100.0,95.0,3309153.0,2198.0,2211.0,86.29729729729729,52.77777777777778,12934.999999999998,2.0,4.0,False,True,True,False
487,2017-10-03 15:00:18,94.0,50290.0,nan,nan,3198997.0,nan,nan,100.0,94.0,3309153.0,2211.0,2211.0,86.35570469798658,52.22222222222222,12987.22222222222,2.0,4.0,False,True,True,True
487,2017-10-03 15:00:20,nan,50299.0,nan,nan,3199001.0,3309278.0,nan,125.0,94.0,3309278.0,2211.0,2211.0,86.40666666666667,52.22222222222222,13039.444444444443,2.0,4.0,True,False,True,True
487,2017-10-03 15:00:21,95.0,50538.0,2231.0,nan,3199003.0,nan,nan,125.0,95.0,3309278.0,2211.0,2231.0,86.40666666666667,26.38888888888889,13065.833333333332,1.0,2.0,False,True,True,False
487,2017-10-03 15:00:22,96.0,50681.0,nan,nan,3199008.0,nan,nan,125.0,96.0,3309278.0,2231.0,2231.0,86.4635761589404,26.666666666666668,13092.499999999998,1.0,5.0,False,True,True,True
487,2017-10-03 15:00:23,94.0,50381.0,nan,nan,3199013.0,3309378.0,nan,100.0,94.0,3309378.0,2231.0,2231.0,86.52631578947368,26.11111111111111,13118.61111111111,1.0,5.0,False,False,True,True
487,2017-10-03 15:00:24,95.0,50422.0,nan,nan,3199019.0,nan,nan,100.0,95.0,3309378.0,2231.0,2231.0,86.57516339869281,26.38888888888889,13144.999999999998,1.0,6.0,False,True,True,True
487,2017-10-03 15:00:25,nan,50657.0,nan,37.0,3199024.0,nan,nan,100.0,95.0,3309378.0,37.0,37.0,86.62987012987013,26.38888888888889,13171.388888888887,1.0,5.0,True,True,False,True
