asset,recorded_at,MDI_OBD_SPEED,GPS_SPEED,MDI_OBD_RPM,MDI_OBD_ENGINE_LOAD,MDI_OBD_FUEL,ODO_FULL_METER,MDI_DASHBOARD_MILEAGE
2371,2017-10-03T22:23:16Z,34,18457,1702,%10%,2887340,8943631,%37581%
2371,2017-10-03T22:23:37Z,24,18378,1425,25,2887356,8943818,%37581%
2371,2017-10-03T22:23:39Z,7,10958,811,%25%,2887357,8943842,%37581%
2371,2017-10-03T22:24:09Z,3,926,1114,57,2887391,8944015,37582
2371,2017-10-03T22:24:17Z,11,7467,902,%57%,2887393,8944023,%37582%
2371,2017-10-03T22:24:18Z,16,%7467%,%902%,%57%,2887394,%8944023%,%37582%
2371,2017-10-03T22:24:24Z,34,18715,1438,40,2887404,8944049,%37582%
2371,2017-10-03T22:24:26Z,33,18683,%1438%,%40%,2887409,8944084,%37582%
2371,2017-10-03T22:24:32Z,1,4568,965,%40%,2887421,8944116,%37582%
2371,2017-10-03T22:24:33Z,2,2001,%965%,%40%,%2887421%,%8944116%,%37582%
2371,2017-10-03T22:24:37Z,14,6325,1416,%40%,2887431,8944126,%37582%
2371,2017-10-03T22:24:38Z,15,8257,%1416%,%40%,2887434,8944135,%37582%
2371,2017-10-03T22:24:40Z,10,7685,1006,%40%,%2887434%,%8944135%,%37582%
2371,2017-10-03T22:24:43Z,13,6322,%1006%,%40%,2887435,8944149,%37582%
2371,2017-10-03T22:24:44Z,16,6304,1845,%40%,%2887435%,%8944149%,%37582%
2371,2017-10-03T22:24:45Z,20,10165,%1845%,%40%,%2887435%,8944158,%37582%
2371,2017-10-03T22:24:46Z,22,10242,%1845%,%40%,2887436,%8944158%,%37582%
2371,2017-10-03T22:24:48Z,28,14534,%1845%,%40%,%2887436%,%8944158%,%37582%
2371,2017-10-03T22:24:55Z,38,20817,1616,49,2887446,8944224,%37582%
2371,2017-10-03T22:24:56Z,%38%,20880,%1616%,%49%,2887448,%8944224%,%37582%
2371,2017-10-03T22:25:03Z,8,4292,1018,%49%,2887454,8944299,%37582%
2371,2017-10-03T22:25:06Z,5,5204,1230,%49%,2887455,8944308,%37582%
2371,2017-10-03T22:25:07Z,9,%5204%,%1230%,%49%,%2887455%,%8944308%,%37582%
2371,2017-10-03T22:25:13Z,5,5243,1051,%49%,2887458,8944313,%37582%
2371,2017-10-03T22:25:15Z,14,7053,1783,%49%,2887459,8944314,%37582%
2371,2017-10-03T22:25:32Z,17,12254,1166,47,2887482,8944433,%37582%
2371,2017-10-03T22:25:33Z,%17%,9740,%1166%,%47%,%2887482%,8944458,%37582%
2371,2017-10-03T22:26:04Z,22,12437,1892,10,2887500,8944616,%37582%
2371,2017-10-03T22:26:18Z,3,0,865,%10%,2887522,8944647,%37582%
2371,2017-10-03T22:27:29Z,%3%,%0%,%865%,%10%,2887622,%8944647%,%37582%
2371,2017-10-03T22:27:29Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:27:30Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:27:30Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:27:30Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:27:30Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:27:30Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:28:14Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:30:14Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:32:15Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:34:15Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:36:16Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:37:31Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-03T22:38:20Z,%3%,%0%,%865%,%10%,%2887622%,%8944647%,%37582%
2371,2017-10-04T02:18:51Z, , , , ,%2887622%, ,%37582%
2371,2017-10-04T02:18:51Z, , , , ,%2887622%, ,%37582%
2371,2017-10-04T02:18:54Z,28, ,1624, ,%2887622%, ,%37582%
2371,2017-10-04T02:18:54Z,30, ,%1624%, ,%2887622%, ,%37582%
2371,2017-10-04T02:18:56Z,35, ,1769, ,%2887622%, ,%37582%
2371,2017-10-04T02:18:58Z,%35%, ,%1769%, ,2887625, ,%37582%
2371,2017-10-04T02:18:58Z,%35%, ,%1769%, ,%2887625%, ,%37582%
2371,2017-10-04T02:18:58Z,34, ,%1769%, ,%2887625%, ,%37582%
2371,2017-10-04T02:18:58Z,%34%, ,%1769%, ,%2887625%, ,%37582%
2371,2017-10-04T02:18:59Z,36, ,%1769%, ,%2887625%, ,%37582%
2371,2017-10-04T02:19:01Z,37, ,%1769%, ,2887630, ,%37582%
2371,2017-10-04T02:19:01Z,%37%, ,%1769%, ,2887632, ,%37582%
2371,2017-10-04T02:19:03Z,39, ,1583, ,2887633, ,%37582%
2371,2017-10-04T02:19:06Z,41, ,%1583%, ,2887636, ,37583
2371,2017-10-04T02:19:08Z,44, ,1732, ,2887642, ,%37583%
2371,2017-10-04T02:19:08Z,%44%, ,%1732%, ,%2887642%, ,%37583%
2371,2017-10-04T02:19:16Z,16,16154,1633, ,2887649,8944978,%37583%
2371,2017-10-04T02:19:17Z,8,12171,837, ,2887650,%8944978%,%37583%
2371,2017-10-04T02:19:18Z,7,8214,%837%, ,%2887650%,8945002,%37583%
2371,2017-10-04T02:19:19Z,9,%8214%,%837%, ,%2887650%,%8945002%,%37583%
2371,2017-10-04T02:19:22Z,16,6110,%837%,37,2887653,8945016,%37583%
2371,2017-10-04T02:19:25Z,17,7068,1897,%37%,2887655,8945029,%37583%
2371,2017-10-04T02:19:34Z,2,%7068%,806,%37%,2887664,%8945029%,%37583%
2371,2017-10-04T02:19:43Z,6,%7068%,1072,%37%,2887667,%8945029%,%37583%
2371,2017-10-04T02:19:45Z,10,%7068%,%1072%,%37%,2887668,%8945029%,%37583%
2371,2017-10-04T02:19:47Z,8,4509,%1072%,%37%,2887669,%8945029%,%37583%
2371,2017-10-04T02:19:47Z,%8%,%4509%,%1072%,%37%,%2887669%,%8945029%,%37583%
2371,2017-10-04T02:19:52Z,28,14042,1908,60,2887671,8945072,%37583%
2371,2017-10-04T02:19:55Z,40,17114,2052,%60%,2887682,8945089,%37583%
2371,2017-10-04T02:19:56Z,41,18138,%2052%,%60%,2887686,8945125,%37583%
2371,2017-10-04T02:20:10Z,19,8032,1855,%60%,2887709,8945237,%37583%
2371,2017-10-04T02:20:11Z,25,9550,%1855%,%60%,%2887709%,8945247,%37583%
2371,2017-10-04T02:20:12Z,30,12311,%1855%,%60%,%2887709%,%8945247%,%37583%
2371,2017-10-04T02:20:16Z,43,20905,1982,%60%,2887717,8945275,%37583%
2371,2017-10-04T02:20:29Z,8,3457,1808,14,2887751,8945409,%37583%
2371,2017-10-04T02:20:30Z,14,3473,%1808%,%14%,2887754,%8945409%,%37583%
2371,2017-10-04T02:20:32Z,24,3642,%1808%,%14%,2887759,8945415,%37583%
2371,2017-10-04T02:20:34Z,33,14717,1889,%14%,2887764,%8945415%,%37583%
2371,2017-10-04T02:20:36Z,39,18163,%1889%,%14%,2887769,8945437,%37583%
2371,2017-10-04T02:20:37Z,41,22167,%1889%,%14%,2887772,%8945437%,%37583%
2371,2017-10-04T02:20:41Z,47,25219,1787,%14%,2887782,8945492,%37583%
2371,2017-10-04T02:20:43Z,48,25861,%1787%,%14%,2887787,%8945492%,%37583%
2371,2017-10-04T02:20:44Z,49,%25861%,1467,%14%,2887788,%8945492%,%37583%
2371,2017-10-04T02:20:46Z,50,26629,%1467%,%14%,2887791,8945545,%37583%
2371,2017-10-04T02:20:51Z,52,28490,1464,11,2887797,8945599,%37583%
2371,2017-10-04T02:21:32Z,55,29537,1522,36,2887854,8946117,37584
2371,2017-10-04T02:21:33Z,54,29551,%1522%,%36%,%2887854%,8946176,%37584%
2371,2017-10-04T02:21:34Z,%54%,29021,%1522%,%36%,2887855,%8946176%,%37584%
2371,2017-10-04T02:21:35Z,%54%,%29021%,1499,%36%,%2887855%,%8946176%,%37584%
2371,2017-10-04T02:21:36Z,53,28619,%1499%,%36%,2887856,%8946176%,%37584%
2371,2017-10-04T02:21:38Z,%53%,28020,%1499%,%36%,%2887856%,8946248,%37584%
2371,2017-10-04T02:21:39Z,%53%,%28020%,%1499%,%36%,2887857,%8946248%,%37584%
2371,2017-10-04T02:21:43Z,52,28871,1495,%36%,2887858,8946305,%37584%
2371,2017-10-04T02:22:02Z,1,0,739,14,2887863,8946434,%37584%
2371,2017-10-04T02:22:10Z,%1%,5820,699,%14%,2887866,%8946434%,%37584%
2371,2017-10-04T02:22:37Z,44,27933,1435,49,2887895,8946614,%37584%
2371,2017-10-04T02:23:15Z,4,0,696,20,2887913,8946731,%37584%
2371,2017-10-04T02:23:22Z,40,20571,2016,56,2887925,8946769,%37584%
2371,2017-10-04T02:23:29Z,51,25212,1958,%56%,2887936,8946840,%37584%
2371,2017-10-04T02:23:30Z,52,%25212%,%1958%,%56%,2887938,%8946840%,%37584%
2371,2017-10-04T02:23:32Z,53,22368,1517,%56%,2887941,%8946840%,37585
2371,2017-10-04T02:23:33Z,%53%,23237,%1517%,%56%,2887943,%8946840%,%37585%
2371,2017-10-04T02:23:35Z,52,25100,%1517%,%56%,2887946,8946913,%37585%
2371,2017-10-04T02:23:37Z,%52%,27854,1478,%56%,2887948,%8946913%,%37585%
2371,2017-10-04T02:23:45Z,54,28635,1515,%56%,2887955,8947091,%37585%
2371,2017-10-04T02:23:46Z,55,%28635%,1488,%56%,%2887955%,%8947091%,%37585%
2371,2017-10-04T02:23:48Z,53,29299,%1488%,%56%,2887958,%8947091%,%37585%
2371,2017-10-04T02:23:51Z,52,28846,%1488%,21,2887960,8947152,%37585%
2371,2017-10-04T02:23:53Z,49,28264,1438,%21%,2887962,%8947152%,%37585%
2371,2017-10-04T02:24:04Z,7,0,777,%21%,2887972,8947266,%37585%
2371,2017-10-04T02:24:07Z,%7%,%0%,720,%21%,2887976,%8947266%,%37585%
2371,2017-10-04T02:24:12Z,27,12694,2441,%21%,2887980,%8947266%,%37585%
2371,2017-10-04T02:24:43Z,56,30205,1556,59,2888030,8947655,%37585%
2371,2017-10-04T02:24:45Z,55,30222,%1556%,%59%,2888031,8947701,%37585%
2371,2017-10-04T02:24:55Z,56,%30222%,1601,34,2888045,8947717,37586
2371,2017-10-04T02:25:00Z,49,%30222%,1534,%34%,2888048,%8947717%,%37586%
2371,2017-10-04T02:25:08Z,8,0,766,%34%,2888052,%8947717%,%37586%
2371,2017-10-04T02:25:08Z,%8%,%0%,%766%,%34%,%2888052%,%8947717%,%37586%
2371,2017-10-04T02:25:23Z,3,1639,1429,48,2888058,%8947717%,%37586%
2371,2017-10-04T02:25:25Z,9,3005,%1429%,%48%,2888059,8948041,%37586%
2371,2017-10-04T02:25:30Z,19,4886,1863,%48%,2888063,8948046,%37586%
2371,2017-10-04T02:25:30Z,%19%,%4886%,%1863%,%48%,%2888063%,%8948046%,%37586%
2371,2017-10-04T02:25:34Z,27,9091,1490,%48%,2888064,8948070,%37586%
2371,2017-10-04T02:25:38Z,35,%9091%,1498,%48%,2888071,8948077,%37586%
2371,2017-10-04T02:25:40Z,37,%9091%,%1498%,%48%,2888074,%8948077%,%37586%
2371,2017-10-04T02:25:44Z,%37%,%9091%,1690,%48%,2888081,%8948077%,%37586%
2371,2017-10-04T02:25:45Z,35,%9091%,%1690%,%48%,%2888081%,%8948077%,%37586%
2371,2017-10-04T02:25:46Z,32,%9091%,%1690%,%48%,2888083,%8948077%,%37586%
2371,2017-10-04T02:25:47Z,27,16541,1086,%48%,2888085,%8948077%,%37586%
2371,2017-10-04T02:25:47Z,%27%,%16541%,%1086%,%48%,%2888085%,%8948077%,%37586%
2371,2017-10-04T02:25:47Z,%27%,%16541%,%1086%,%48%,%2888085%,%8948077%,%37586%
2371,2017-10-04T02:25:49Z,29,18801,%1086%,%48%,2888089,%8948077%,%37586%
2371,2017-10-04T02:25:50Z,%29%,17533,%1086%,%48%,%2888089%,8948238,%37586%
2371,2017-10-04T02:25:52Z,32,16579,1421,26,2888094,%8948238%,%37586%
2371,2017-10-04T02:25:53Z,31,%16579%,%1421%,%26%,2888096,%8948238%,%37586%
2371,2017-10-04T02:25:54Z,29,17899,%1421%,%26%,2888098,8948258,%37586%
2371,2017-10-04T02:26:44Z,1,0,697,21,2888128,8948318,%37586%
2371,2017-10-04T02:26:46Z,11,3112,%697%,%21%,2888129,%8948318%,%37586%
2371,2017-10-04T02:26:47Z,16,1942,%697%,%21%,%2888129%,%8948318%,%37586%
2371,2017-10-04T02:26:55Z,25,14483,1162,13,2888146,8948342,%37586%
2371,2017-10-04T02:26:55Z,%25%,14806,%1162%,%13%,%2888146%,8948357,%37586%
2371,2017-10-04T02:27:07Z,2,3732,1091,%13%,2888169,8948428,%37586%
2371,2017-10-04T02:27:10Z,7,3369,862,%13%,2888170,%8948428%,%37586%
2371,2017-10-04T02:27:12Z,16,5795,%862%,%13%,%2888170%,8948430,%37586%
2371,2017-10-04T02:27:13Z,21,6763,2357,%13%,2888171,%8948430%,%37586%
2371,2017-10-04T02:27:16Z,32,16974,%2357%,%13%,2888172,8948444,%37586%
2371,2017-10-04T02:27:21Z,42,22226,1520,%13%,2888181,8948478,%37586%
2371,2017-10-04T02:27:23Z,48,25853,2011,100,2888186,8948522,%37586%
2371,2017-10-04T02:27:24Z,50,%25853%,%2011%,%100%,2888189,%8948522%,%37586%
2371,2017-10-04T02:27:25Z,51,27635,%2011%,%100%,2888191,%8948522%,%37586%
2371,2017-10-04T02:27:26Z,52,27870,%2011%,%100%,2888194,%8948522%,%37586%
2371,2017-10-04T02:27:27Z,%52%,28323,%2011%,%100%,2888195,%8948522%,%37586%
2371,2017-10-04T02:27:31Z,%52%,28737,1535,%100%,2888199,8948617,%37586%
2371,2017-10-04T02:27:32Z,%52%,%28737%,%1535%,%100%,%2888199%,%8948617%,%37586%
2371,2017-10-04T02:27:33Z,%52%,28461,1480,%100%,2888200,%8948617%,%37586%
2371,2017-10-04T02:27:36Z,51,27609,%1480%,%100%,2888203,8948689,%37586%
2371,2017-10-04T02:27:40Z,%51%,%27609%,1430,%100%,2888205,8948703,%37586%
2371,2017-10-04T02:27:41Z,%51%,%27609%,%1430%,%100%,2888206,%8948703%,%37586%
2371,2017-10-04T02:27:46Z,50,%27609%,1416,%100%,2888208,%8948703%,37587
2371,2017-10-04T02:27:57Z,47,%27609%,1381,22,2888216,%8948703%,%37587%
2371,2017-10-04T02:28:00Z,35,19612,1258,%22%,2888219,%8948703%,%37587%
2371,2017-10-04T02:28:00Z,%35%,%19612%,%1258%,%22%,%2888219%,%8948703%,%37587%
2371,2017-10-04T02:28:26Z,4,0,719,20,2888230,8949122,%37587%
2371,2017-10-04T02:28:29Z,19,1605,2333,%20%,2888233,%8949122%,%37587%
2371,2017-10-04T02:28:32Z,32,6795,%2333%,%20%,2888237,%8949122%,%37587%
2371,2017-10-04T02:28:32Z,%32%,8752,%2333%,%20%,%2888237%,8949132,%37587%
2371,2017-10-04T02:28:33Z,36,%8752%,%2333%,%20%,%2888237%,%8949132%,%37587%
2371,2017-10-04T02:28:39Z,54,21479,2106,%20%,2888249,8949180,%37587%
2371,2017-10-04T02:28:39Z,%54%,23366,%2106%,%20%,%2888249%,%8949180%,%37587%
2371,2017-10-04T02:28:46Z,55,29825,1557,%20%,2888266,8949278,%37587%
2371,2017-10-04T02:28:50Z,%55%,%29825%,%1557%,%20%,%2888266%,%8949278%,%37587%
2371,2017-10-04T02:28:51Z,41,24034,1476,%20%,2888280,8949348,%37587%
2371,2017-10-04T02:28:52Z,42,21702,%1476%,36,2888283,8949402,%37587%
2371,2017-10-04T02:28:53Z,%42%,%21702%,%1476%,%36%,2888286,%8949402%,%37587%
2371,2017-10-04T02:28:55Z,45,23879,1774,%36%,2888293,8949448,%37587%
2371,2017-10-04T02:28:55Z,%45%,24576,%1774%,%36%,%2888293%,%8949448%,%37587%
2371,2017-10-04T02:28:56Z,%45%,%24576%,%1774%,%36%,%2888293%,%8949448%,%37587%
2371,2017-10-04T02:29:11Z,44,23726,2182,%36%,2888312,8949590,%37587%
2371,2017-10-04T02:29:15Z,48,24162,1990,%36%,2888323,8949614,%37587%
2371,2017-10-04T02:29:16Z,49,%24162%,%1990%,%36%,%2888323%,%8949614%,%37587%
2371,2017-10-04T02:29:21Z,53,%24162%,1463,%36%,2888333,8949652,%37587%
2371,2017-10-04T02:29:22Z,%53%,%24162%,%1463%,10,2888334,%8949652%,%37587%
2371,2017-10-04T02:29:23Z,52,%24162%,%1463%,%10%,2888335,%8949652%,%37587%
2371,2017-10-04T02:29:24Z,51,%24162%,1393,%10%,%2888335%,%8949652%,%37587%
2371,2017-10-04T02:29:26Z,49,%24162%,%1393%,%10%,2888339,%8949652%,%37587%
2371,2017-10-04T02:29:30Z,38,%24162%,1210,%10%,2888343,%8949652%,%37587%
2371,2017-10-04T02:29:33Z,21,12794,%1210%,%10%,2888347,%8949652%,37588
2371,2017-10-04T02:29:33Z,%21%,%12794%,%1210%,%10%,%2888347%,%8949652%,%37588%
2371,2017-10-04T02:29:37Z,3,4201,962,%10%,2888350,8949900,%37588%
2371,2017-10-04T02:29:43Z,2,3764,762,%10%,2888353,8949911,%37588%
2371,2017-10-04T02:29:45Z,%2%,%3764%,726,%10%,%2888353%,8949921,%37588%
2371,2017-10-04T02:29:55Z,%2%,%3764%,696,19,2888356,%8949921%,%37588%
2371,2017-10-04T02:30:04Z,6,%3764%,1742,%19%,2888358,%8949921%,%37588%
2371,2017-10-04T02:30:11Z,36,19247,1803,%19%,2888367,%8949921%,%37588%
2371,2017-10-04T02:30:11Z,%36%,%19247%,%1803%,%19%,%2888367%,%8949921%,%37588%
2371,2017-10-04T02:30:14Z,40,21891,1585,%19%,2888373,%8949921%,%37588%
2371,2017-10-04T02:30:15Z,%40%,%21891%,%1585%,%19%,2888376,%8949921%,%37588%
2371,2017-10-04T02:30:19Z,42,22940,1714,%19%,2888385,%8949921%,%37588%
2371,2017-10-04T02:30:23Z,39,24047,%1714%,9,2888388,8950086,%37588%
2371,2017-10-04T02:30:26Z,25,18015,1362,%9%,2888391,8950127,%37588%
2371,2017-10-04T02:30:27Z,19,15955,%1362%,%9%,2888392,%8950127%,%37588%
2371,2017-10-04T02:30:30Z,7,9057,934,%9%,2888394,8950152,%37588%
2371,2017-10-04T02:30:31Z,3,8292,%934%,%9%,%2888394%,%8950152%,%37588%
2371,2017-10-04T02:31:17Z,51,27820,1483,19,2888447,8950295,%37588%
2371,2017-10-04T02:31:31Z,54,29627,1522,37,2888462,8950532,%37588%
2371,2017-10-04T02:31:32Z,%54%,%29627%,%1522%,%37%,%2888462%,%8950532%,%37588%
2371,2017-10-04T02:31:32Z,%54%,29407,%1522%,%37%,%2888462%,%8950532%,%37588%
2371,2017-10-04T02:31:33Z,%54%,29593,%1522%,%37%,%2888462%,%8950532%,%37588%
2371,2017-10-04T02:31:34Z,%54%,%29593%,%1522%,%37%,2888465,%8950532%,%37588%
2371,2017-10-04T02:31:36Z,55,28714,1535,%37%,2888466,8950590,%37588%
2371,2017-10-04T02:31:37Z,%55%,30111,%1535%,%37%,%2888466%,%8950590%,%37588%
2371,2017-10-04T02:31:37Z,54,29864,%1535%,%37%,%2888466%,%8950590%,%37588%
2371,2017-10-04T02:31:41Z,%54%,29648,1552,%37%,2888471,8950649,%37588%
2371,2017-10-04T02:31:44Z,%54%,%29648%,%1552%,%37%,2888473,%8950649%,%37588%
2371,2017-10-04T02:31:46Z,53,%29648%,1490,%37%,2888475,%8950649%,%37588%
2371,2017-10-04T02:31:49Z,50,%29648%,%1490%,%37%,2888477,%8950649%,%37588%
2371,2017-10-04T02:31:51Z,36,%29648%,1344,%37%,2888479,%8950649%,%37588%
2371,2017-10-04T02:31:52Z,30,16740,%1344%,12,2888480,%8950649%,37589
2371,2017-10-04T02:31:52Z,%30%,%16740%,%1344%,%12%,%2888480%,%8950649%,%37589%
2371,2017-10-04T02:32:07Z,36,19976,1653,%12%,2888498,8950990,%37589%
2371,2017-10-04T02:32:13Z,4,19222,995,%12%,2888503,8951023,%37589%
2371,2017-10-04T02:32:16Z,15,8737,2035,%12%,2888504,8951031,%37589%
2371,2017-10-04T02:32:22Z,35,17621,1741,43,2888512,8951080,%37589%
2371,2017-10-04T02:32:25Z,24,17968,%1741%,%43%,2888519,%8951080%,%37589%
2371,2017-10-04T02:32:26Z,16,15631,1059,%43%,2888522,8951113,%37589%
2371,2017-10-04T02:32:28Z,5,5864,%1059%,%43%,2888527,%8951113%,%37589%
2371,2017-10-04T02:32:37Z,32,16704,1578,%43%,2888539,8951167,%37589%
2371,2017-10-04T02:32:41Z,34,19030,1386,%43%,2888543,8951205,%37589%
2371,2017-10-04T02:32:42Z,28,17365,%1386%,%43%,%2888543%,%8951205%,%37589%
2371,2017-10-04T02:32:44Z,27,14178,%1386%,%43%,2888544,%8951205%,%37589%
2371,2017-10-04T02:32:47Z,30,16387,1722,%43%,2888546,8951236,%37589%
2371,2017-10-04T02:32:54Z,21,12210,1221,13,2888549,8951297,%37589%
2371,2017-10-04T02:32:55Z,20,%12210%,%1221%,%13%,%2888549%,%8951297%,%37589%
2371,2017-10-04T02:32:59Z,16,10505,1280,%13%,2888550,8951320,%37589%
2371,2017-10-04T02:33:09Z,23,%10505%,1621,%13%,2888555,8951327,%37589%
2371,2017-10-04T02:33:12Z,25,%10505%,1386,%13%,2888558,%8951327%,%37589%
2371,2017-10-04T02:33:17Z,11,6747,944,%13%,2888564,%8951327%,%37589%
2371,2017-10-04T02:33:17Z,%11%,%6747%,%944%,%13%,%2888564%,%8951327%,%37589%
2371,2017-10-04T02:33:22Z,2,1094,800,22,2888566,8951444,%37589%
2371,2017-10-04T02:33:23Z,%2%,600,%800%,%22%,2888567,%8951444%,%37589%
2371,2017-10-04T02:33:26Z,12,680,1774,%22%,%2888567%,%8951444%,%37589%
2371,2017-10-04T02:33:27Z,17,3078,%1774%,%22%,2888568,%8951444%,%37589%
2371,2017-10-04T02:34:00Z,1,0,698,15,2888579,8951479,%37589%
2371,2017-10-04T02:34:04Z,%1%,93,%698%,%15%,2888580,%8951479%,%37589%
2371,2017-10-04T02:34:14Z,%1%,%93%,%698%,%15%,2888583,%8951479%,%37589%
2371,2017-10-04T02:34:47Z,%1%,%93%,%698%,%15%,2888594,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:34:48Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:35:32Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:37:28Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:39:24Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:41:18Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:43:13Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:44:51Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:45:04Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T02:45:05Z,%1%,%93%,%698%,%15%,%2888594%,%8951479%,%37589%
2371,2017-10-04T10:28:24Z, , , , ,%2888594%, ,%37589%
2371,2017-10-04T10:28:24Z, , , , ,%2888594%, ,%37589%
2371,2017-10-04T10:28:28Z,28, ,1581, ,%2888594%, ,%37589%
2371,2017-10-04T10:28:28Z,%28%, ,%1581%, ,%2888594%, ,%37589%
2371,2017-10-04T10:28:30Z,24, ,1409, ,%2888594%, ,%37589%
2371,2017-10-04T10:28:31Z,22, ,%1409%, ,2888595, ,%37589%
2371,2017-10-04T10:28:31Z,%22%, ,%1409%, ,%2888595%, ,%37589%
2371,2017-10-04T10:28:31Z,%22%, ,%1409%, ,%2888595%, ,%37589%
2371,2017-10-04T10:28:32Z,23, ,%1409%, ,%2888595%, ,%37589%
2371,2017-10-04T10:28:34Z,28,0,%1409%, ,2888596, ,%37589%
2371,2017-10-04T10:28:38Z,36,%0%,1637, ,2888599, ,%37589%
2371,2017-10-04T10:28:56Z,35,%0%,1649,14,2888618, ,%37589%
2371,2017-10-04T10:28:59Z,21,%0%,1255,%14%,2888620, ,%37589%
2371,2017-10-04T10:29:00Z,17,%0%,%1255%,%14%,%2888620%, ,%37589%
2371,2017-10-04T10:29:02Z,10,%0%,913,%14%,2888621, ,%37589%
2371,2017-10-04T10:29:03Z,%10%,%0%,%913%,%14%,%2888621%, ,%37589%
2371,2017-10-04T10:29:07Z,12,%0%,1805,%14%,2888624, ,37590
2371,2017-10-04T10:29:10Z,22,%0%,%1805%,%14%,2888628, ,%37590%
2371,2017-10-04T10:29:14Z,16,9156,1194,%14%,2888637, ,%37590%
2371,2017-10-04T10:29:14Z,%16%,%9156%,%1194%,%14%,%2888637%, ,%37590%
2371,2017-10-04T10:29:21Z,23,12127,%1194%,%14%,2888640,8951871,%37590%
2371,2017-10-04T10:29:22Z,26,%12127%,%1194%,%14%,2888641,%8951871%,%37590%
2371,2017-10-04T10:29:25Z,32,16428,1662,17,2888642,%8951871%,%37590%
2371,2017-10-04T10:29:27Z,31,17679,%1662%,%17%,2888643,8951898,%37590%
2371,2017-10-04T10:29:43Z,42,21838,1720,%17%,2888656,8952006,%37590%
2371,2017-10-04T10:29:44Z,43,22269,%1720%,%17%,2888658,%8952006%,%37590%
2371,2017-10-04T10:29:46Z,46,23923,%1720%,%17%,2888663,%8952006%,%37590%
2371,2017-10-04T10:29:47Z,45,24054,%1720%,%17%,%2888663%,8952052,%37590%
2371,2017-10-04T10:29:52Z,25,17793,1685,%17%,2888670,8952101,%37590%
2371,2017-10-04T10:29:54Z,24,13709,1605,%17%,%2888670%,%8952101%,%37590%
2371,2017-10-04T10:29:57Z,35,16739,%1605%,45,2888671,8952136,%37590%
2371,2017-10-04T10:29:58Z,%35%,17220,%1605%,%45%,2888672,%8952136%,%37590%
2371,2017-10-04T10:30:02Z,45,23995,2138,%45%,2888680,8952176,%37590%
2371,2017-10-04T10:30:04Z,49,25822,1902,%45%,2888685,8952214,%37590%
2371,2017-10-04T10:30:08Z,53,27963,%1902%,%45%,2888694,8952268,%37590%
2371,2017-10-04T10:30:11Z,52,29923,1481,%45%,2888697,8952330,%37590%
2371,2017-10-04T10:30:12Z,%52%,%29923%,%1481%,%45%,2888698,%8952330%,%37590%
2371,2017-10-04T10:30:14Z,51,28025,1324,%45%,2888700,8952374,%37590%
2371,2017-10-04T10:30:16Z,49,25268,%1324%,%45%,2888702,%8952374%,%37590%
2371,2017-10-04T10:30:17Z,48,%25268%,%1324%,%45%,%2888702%,%8952374%,%37590%
2371,2017-10-04T10:30:19Z,47,25261,1229,%45%,2888705,8952429,%37590%
